Project_Type,Location,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level,Project_Duration_Days,Start_Year,Start_Month,Start_Quarter,Cost_Overrun_Pct,Cost_Efficiency,Schedule_Overrun_Pct,Duration_Efficiency,Risk_Composite
Dam,Los Angeles,49110687,48920891.90336646,-189795.0966335386,403,540.4782556769659,137.4782556769659,1.802887761296,1.0007710562468342,91.01180259036823,19.191283131347827,79.33768385735516,Rainy,110,6243.339011378679,619.6593404197819,6936,87.99347825612902,0,4.252054777925359,87.48731793141971,0,47.38132623869827,Medium,838,2022,8,3,-0.3865,1.0039,34.1137,0.7456,11.0845
Bridge,Houston,20262886,20314796.301302265,51910.301302265376,182,232.12097049320667,50.12097049320667,1.4028542607668937,1.5979471312999916,373.371683310588,22.44089169418656,89.48129131536913,Sunny,205,42072.82318270372,940.1516890321914,9774,95.51968323184984,6,2.293087927192932,95.66131140671725,0,78.8863995328799,Low,205,2022,8,3,0.2562,0.9974,27.539,0.7841,9.9972
Bridge,Houston,37898682,43617095.61392359,5718413.613923587,551,687.8979332878008,136.8979332878008,1.7320630395322183,2.9590395383166297,146.18150959185982,1.033900411855898,67.55754416786982,Snowy,264,13975.82090748734,131.4836861645382,3205,92.46666329236956,7,1.4136606730999928,51.48541526733763,1,17.335993243054887,Medium,784,2022,8,3,15.0887,0.8689,24.8454,0.801,13.663
Dam,Houston,29531909,39997125.30100864,10465216.301008642,866,1164.7790734241514,298.7790734241514,0.268669207216842,0.3611467413623892,138.62913359392462,5.803168327520719,85.56815486670047,Snowy,247,7734.617077830839,792.308083187294,5114,60.50545613791377,4,8.8944382181621,68.40150263434035,0,13.635971224927015,High,585,2022,8,3,35.437,0.7384,34.501,0.7435,23.5603
Dam,New York,31474646,45285053.02802949,13810407.028029494,625,815.711564085764,190.71156408576405,1.743490454794775,0.7372650463308977,235.74124412482703,-1.0957414471202878,77.88643175588776,Rainy,52,15671.6632956426,750.4545502401644,5027,59.54608717860211,1,1.1064955229179492,61.18912180582055,1,39.69962232497147,Medium,411,2022,8,3,43.8779,0.695,30.5139,0.7662,22.7388
Building,Houston,1537977,1461811.1457712194,-76165.8542287806,790,808.5880623965243,18.588062396524265,0.7091778224454308,0.3662280205369506,152.50025372801065,3.711244250253623,79.10984331840608,Stormy,246,24174.506929138708,967.5580828494584,5816,42.105256672978,7,1.5518888455156103,90.7602640582731,0,75.69330470715833,Low,712,2022,8,3,-4.9523,1.0521,2.3529,0.977,2.4162
Bridge,Seattle,44942054,51047986.82468736,6105932.824687362,295,327.8891453089732,32.889145308973184,0.438829873613611,4.061586663570594,312.73622028860694,2.368772912404248,59.83990993179878,Rainy,250,37875.482169503215,937.6401000992892,8188,79.084021522055,9,8.245649447452923,92.29840723273205,0,56.95807938149033,High,729,2022,8,3,13.5862,0.8804,11.1489,0.8997,10.8697
Tunnel,Los Angeles,29869116,28678752.2227944,-1190363.777205601,449,438.0740721682216,-10.925927831778438,0.554802689049888,3.7620461660600464,217.15850270051217,18.569683251518068,46.76552185416976,Cloudy,56,33095.09869480425,786.0093058397736,3808,72.0942870513877,6,3.538075030957504,60.32044338459476,0,47.53016835487189,Medium,684,2022,8,3,-3.9853,1.0415,-2.4334,1.0249,1.9076
Road,Chicago,10946749,9961054.332463449,-985694.667536553,626,612.1742942397561,-13.825705760243864,0.8941401652263854,3.766564659396285,252.01027516675555,20.94788156849012,85.41906507802973,Stormy,237,15692.95479021892,568.3678882143388,4603,67.56078227964048,9,7.505382710032276,85.5413626717436,0,83.17659857641496,High,848,2022,8,3,-9.0045,1.099,-2.2086,1.0226,3.3011
Road,Seattle,4668280,6054904.855087878,1386624.8550878782,547,714.2274439542161,167.22744395421614,0.5772648087484877,3.58162671738014,291.726194721813,41.97210814518275,50.24820229311261,Cloudy,53,27647.1701645263,283.8407979101679,4913,94.45785720008244,8,2.316031742961224,86.58780186507143,1,79.00383359748201,Medium,358,2022,8,3,29.7031,0.771,30.5717,0.7659,20.1456
Dam,Seattle,37277840,47024864.343431845,9747024.343431843,432,611.3491477298635,179.3491477298635,0.7090784134313481,3.346927118349346,141.5909851168122,0.7563855905837684,57.717355707476834,Snowy,280,46679.6347429356,590.7121464930169,2419,50.07273406497077,3,3.135535737370474,58.85288483912852,0,80.74388887605681,Medium,311,2022,8,3,26.147,0.7927,41.516,0.7066,21.526
Building,Houston,44791098,44693071.26165343,-98026.73834656924,496,732.9092169570749,236.90921695707493,0.3564591235361199,2.384959576890875,120.0882302894884,25.29216405888228,51.22800149876314,Sunny,182,41675.349964269095,788.8167945276884,3167,40.57997600141094,8,6.1549886493729415,71.68479585041179,0,51.375414155428174,High,634,2022,8,3,-0.2189,1.0022,47.764,0.6768,17.1602
Road,New York,22562024,23470996.051052228,908972.0510522276,594,758.5429126946219,164.54291269462192,0.6627358545620972,3.211390817535575,446.18985629312215,34.94925979431376,59.537281977213794,Cloudy,188,19543.540317430703,906.102291374104,3144,44.39898712724592,3,9.897722546403552,81.01689027218998,0,11.750431824282815,High,527,2022,8,3,4.0288,0.9613,27.7008,0.7831,12.0984
Bridge,Los Angeles,34245660,31308226.602404363,-2937433.3975956365,274,276.8662575605413,2.866257560541328,1.1873392476298024,0.1918077739398732,245.17566627413947,20.813280508067887,52.9353555294629,Snowy,174,49201.90526100633,810.7408082894941,3167,53.40228626964213,2,1.6610002314330086,51.30333034662994,0,25.492327614237723,Low,719,2022,8,3,-8.5775,1.0938,1.0461,0.9896,1.046
Dam,New York,7637640,10700091.705659883,3062451.705659883,203,195.56821207567972,-7.431787924320247,0.9395220453730214,3.107322113283923,235.4421243346426,4.025200887559164,23.35772910056331,Rainy,64,36887.918019580895,275.7402416719486,6891,41.997132955807416,2,4.60499138183649,70.22959165229413,0,76.71703854489633,Medium,585,2022,8,3,40.0968,0.7138,-3.661,1.038,13.35
Tunnel,Los Angeles,7837388,11637066.228710258,3799678.2287102574,807,1119.882440418098,312.882440418098,0.7587656463482312,3.889388527684386,66.02546762277866,4.440262651100012,81.74337302053891,Cloudy,241,7810.22100500518,639.7176828052535,7536,70.17062263858813,9,1.3877287300533232,57.74791164738103,0,77.78561245746626,Low,255,2022,8,3,48.4814,0.6735,38.7711,0.7206,28.2533
Dam,Los Angeles,45102213,44257706.62883729,-844506.3711627126,842,1050.1877718570718,208.18777185707177,1.5182590448285167,2.501791801921951,274.08933616432694,-7.841082081095005,51.10756732410388,Snowy,275,6582.232097988741,398.9561135782213,2166,58.845427314014685,1,2.793037983903774,77.09482505604436,1,97.50687514312028,Medium,758,2022,8,3,-1.8724,1.0191,24.7254,0.8018,8.1762
Tunnel,New York,33149765,34438797.86378664,1289032.8637866378,229,291.0523618872851,62.05236188728509,1.797668945647304,1.7875666421361849,299.37637472495004,6.799432460166493,61.22605539551441,Sunny,62,12578.357705451348,108.28510065157867,4575,50.82898048408797,9,9.16723924154654,92.14587917304772,0,27.11678742191735,High,671,2022,8,3,3.8885,0.9626,27.0971,0.7868,12.9291
Dam,Seattle,39208851,55717569.67884976,16508718.678849764,681,932.2054094651742,251.20540946517417,1.5378995235145545,1.3871336740048956,301.4783919295999,30.953202345185908,29.74314619305909,Cloudy,167,37753.51406225661,280.19884220979947,3841,85.00504449691974,2,1.868140934107927,76.23769693130185,0,21.06341093373805,Low,373,2022,8,3,42.1046,0.7037,36.8877,0.7305,24.4713
Dam,Los Angeles,42985331,62581409.708798245,19596078.708798245,897,1185.8038039656055,288.80380396560554,0.7308013340235904,3.2140102508104125,368.16402619529794,-7.386523353608929,20.23714935878474,Snowy,289,13268.251662909255,201.89858494010437,2870,52.26707957395181,7,8.711703292380703,51.7991798104342,0,22.491067036241294,High,341,2022,8,3,45.5878,0.6869,32.1966,0.7564,26.4777
Dam,New York,5622580,6475955.118013149,853375.1180131491,677,948.2569423101464,271.25694231014654,1.514440118891352,3.464005993149544,129.86682574595528,2.061240537765686,37.17030655505501,Cloudy,56,28016.904614397507,858.4472111855217,3886,81.2563060596276,7,2.6002291429907314,51.48286227983956,0,26.630930356672625,Medium,526,2022,8,3,15.1776,0.8682,40.0675,0.7139,18.4936
Tunnel,Los Angeles,41799568,38889209.68316357,-2910358.316836432,514,479.93636844382655,-34.06363155617345,0.3887623467006973,4.354837999312712,163.50041040377846,28.842787419248005,69.32102224933452,Sunny,153,9196.705408137428,332.6556269330308,1159,60.95589435085834,1,8.756063618839335,80.27515729520746,1,57.56215055570871,High,540,2022,9,3,-6.9627,1.0748,-6.6272,1.071,1.9512
Tunnel,Chicago,36677259,33876403.792101875,-2800855.207898125,258,347.916194568359,89.916194568359,0.3476041773734527,1.7116704123049535,414.8287093536857,33.04583595525821,26.943617107901503,Cloudy,55,46439.87710235878,356.22817199879995,8243,70.70966563975327,1,5.842197668221076,66.39907792628063,0,97.76903166767364,Medium,763,2022,9,3,-7.6365,1.0827,34.8512,0.7416,11.8238
Dam,Seattle,42191606,52501965.36776187,10310359.367761873,761,1073.3993689932688,312.3993689932688,0.7566913703687019,3.848861536927928,476.22677757952727,15.042512553406064,83.62212082705275,Cloudy,233,20478.22761126054,963.9429146189958,4763,96.03202239107918,1,8.903860068041592,78.63332517359463,0,63.04883347005463,High,266,2022,9,3,24.437,0.8036,41.0512,0.709,21.6272
Road,Houston,11457279,13012456.428194718,1555177.4281947184,206,220.76629124784768,14.766291247847676,1.6346345011837082,2.8067791209466897,111.16973631529429,28.39408861632569,35.051579854932925,Snowy,113,45865.94254522838,441.1780507439669,2055,42.24109808894877,9,2.365332801863684,58.18185544579938,0,57.041925908197854,Low,441,2022,9,3,13.5737,0.8805,7.1681,0.9331,8.4956
Building,Los Angeles,24698370,22653133.95462667,-2045236.045373332,450,577.9207639781782,127.92076397817824,0.5680616697603735,4.414182453390396,273.9422995273481,11.33736927601906,34.3215530004243,Stormy,280,47519.40388597449,108.6270761299551,1333,70.01587044864772,6,7.858328961770434,88.84311764180559,0,70.60206073454839,High,393,2022,9,3,-8.2809,1.0903,28.4268,0.7787,11.2997
Building,Chicago,30142798,37677033.62669649,7534235.62669649,741,806.5764535819179,65.57645358191792,0.2201814769074912,2.639060541478104,146.37931373281407,-1.2047715236729868,32.705557313504684,Cloudy,227,5275.789129115636,355.4615335115229,4596,91.2653776196571,5,7.12628736472519,93.0359852866784,0,16.65373516823409,High,844,2022,9,3,24.9951,0.8,8.8497,0.9187,12.5787
Building,Houston,29658787,26894040.015152115,-2764746.9848478846,426,628.2574045929152,202.25740459291524,0.3502481168920747,2.5881491419898364,77.0329257597421,11.89822214375986,20.978719907995533,Stormy,79,25886.083423942942,207.3696225416312,8607,75.27845490222091,0,5.886400486536663,94.46128010424468,0,83.38187207353292,High,752,2022,9,3,-9.3218,1.1028,47.4783,0.6781,15.4208
Tunnel,Houston,22284383,30583603.66731502,8299220.667315021,770,708.4416904652028,-61.55830953479722,1.7316154402062025,2.889385407204545,196.47650215676092,21.898230111172857,74.02638279347642,Rainy,71,6109.52250681018,192.52770556226855,2362,56.612231017909394,1,8.295286099698757,65.20372944156756,0,68.2191588987281,High,441,2022,9,3,37.2423,0.7286,-7.9946,1.0869,13.0317
Tunnel,Los Angeles,1296063,1404750.44609484,108687.44609484008,566,706.2976497656715,140.2976497656715,1.3041882410198464,3.746576775712172,114.65943133289574,42.14293050190896,81.2524171871681,Cloudy,202,45891.17448363076,169.73856112217456,1925,63.860868108702064,0,6.8344842198433575,83.03676838123658,0,25.407251163147265,High,462,2022,9,3,8.386,0.9226,24.7876,0.8014,11.319
Road,New York,2383875,2203069.52815418,-180805.47184582008,881,880.9137749703737,-0.0862250296263482,0.5810822104029556,4.823452394142304,369.4698830454108,-6.218697635122748,62.99138918313392,Stormy,205,28328.339513055915,633.9335231578395,6519,80.81593772371447,6,8.893422321469746,63.95211935651301,0,66.76438790794873,High,827,2022,9,3,-7.5845,1.0821,-0.0098,1.0001,2.9787
Building,Los Angeles,41179601,51598506.72453005,10418905.724530049,738,979.5711068524458,241.57110685244584,1.1550620681235446,0.3678167710788282,290.17643615215,17.906675161472833,33.173998717590365,Rainy,167,8372.480571432357,270.4129512668728,3443,93.44871365882818,5,4.429559321070094,88.13784104057893,0,63.658716630928325,Medium,646,2022,9,3,25.3011,0.7981,32.7332,0.7534,19.2962
Building,Chicago,2876336,3275026.798723629,398690.7987236292,540,542.9884518276465,2.988451827646486,1.1024012826081655,0.2671730119550858,114.7255119456399,8.090587801589841,39.96945978586158,Snowy,133,9962.45277244551,425.1185146369094,4980,42.4639824247967,1,6.309308604464335,56.02625011131618,0,15.83676869453205,High,559,2022,9,3,13.8611,0.8783,0.5534,0.9945,5.7862
Dam,Houston,42096018,62482288.037454,20386270.037454,667,694.5003814117227,27.500381411722746,1.3453283590372564,4.687751687036693,54.15871478248147,17.9571431852182,53.31486881554743,Cloudy,216,22257.906102173256,875.815944517015,8260,44.29232931342258,1,8.835407583181405,88.13824055605807,0,34.023897806118065,High,541,2022,9,3,48.428,0.6737,4.123,0.9604,17.7324
Tunnel,Los Angeles,4956778,6079583.374756666,1122805.374756666,531,635.4065403991785,104.40654039917854,0.543056353401071,2.64937812759103,413.6706720608957,-8.681350394290758,86.80421661363106,Snowy,244,47310.53867928003,481.9043258166481,2419,59.50309141657525,1,2.9333265769372114,71.98643188317673,0,45.18474606003531,Medium,628,2022,9,3,22.6519,0.8153,19.6622,0.8357,13.4809
Building,New York,47696307,50803411.78630184,3107104.7863018364,880,1275.0328535983515,395.0328535983515,1.7423656756693555,3.0745150728346804,129.2874827739114,7.216394508586973,37.314596027242,Rainy,182,36180.91182056364,924.1222150464738,1059,53.96678106624874,7,5.371672209551688,92.7774745217764,0,32.03996765292821,High,620,2022,9,3,6.5144,0.9388,44.8901,0.6902,17.8957
Road,Los Angeles,3887757,5153856.847231672,1266099.847231672,435,446.7574511306203,11.757451130620325,0.6878002679520243,2.4121180079736444,322.7974889993447,35.09274811398527,71.21521327439217,Snowy,242,44042.84897851096,548.1442480560456,3524,55.89585317334436,6,9.64667639555802,86.94654299930733,0,31.88455190158967,High,272,2022,9,3,32.5663,0.7543,2.7029,0.9737,13.7101
Road,Seattle,3468665,3686827.384199888,218162.384199888,401,395.6041490810157,-5.3958509189843085,1.41885014255485,0.4682872630373724,201.61486088453552,20.466795362005065,50.76137563050442,Snowy,192,21490.549085299084,458.95295335578015,4797,53.27619991755286,0,5.26241621345216,68.82598203482425,0,61.565362632767645,Medium,800,2022,9,3,6.2895,0.9408,-1.3456,1.0136,2.9393
Building,New York,29075808,41943189.795752645,12867381.795752645,180,243.9694978402353,63.96949784023533,0.1306368281072082,3.840446892093333,313.468672241766,14.782037104886456,40.84931438520152,Sunny,139,6944.616479749924,775.3500343816314,2578,51.749502931309465,3,3.2754650067598625,95.17695926802264,1,52.37731153543951,Medium,603,2022,9,3,44.2546,0.6932,35.5386,0.7378,25.1931
Tunnel,Chicago,7472973,8405848.000865053,932875.0008650534,725,870.2694965652599,145.26949656525994,0.8080485467988797,3.736123225442935,192.0441321420458,5.703878944343677,51.91411559154796,Rainy,244,48844.29367419864,165.85758889120189,8201,47.83743801215751,3,4.159686148689144,64.16685696376553,0,70.05629635552071,Medium,321,2022,9,3,12.4833,0.889,20.0372,0.8331,11.1881
Road,Houston,1692924,2082163.0120616064,389239.0120616066,625,904.4194171431644,279.4194171431644,0.7682486541217357,1.55851660746406,89.12280231151438,6.392338753524573,24.98447022788628,Snowy,217,5772.78457980663,180.53054468417565,1707,96.03724790771427,6,8.965757074361019,98.34943157179616,0,96.07663783989253,High,470,2022,9,3,22.9921,0.8131,44.7071,0.6911,23.3029
Dam,Los Angeles,17167670,15971836.41439806,-1195833.585601939,258,254.8959334483436,-3.104066551656416,1.1326204143077276,1.531196226142002,150.3275038509891,11.070578847482146,75.90811596512538,Stormy,170,47644.324388649,686.7763425306646,9165,48.65136783436918,1,9.593947348907951,88.36016919778422,1,69.45004401410907,High,611,2022,9,3,-6.9656,1.0749,-1.2031,1.0122,2.1188
Road,New York,3570115,4125884.594059097,555769.5940590971,415,534.3360453627367,119.33604536273674,0.2381988973766733,4.189206904527593,134.62635491558402,35.95638904805082,37.0311349588077,Rainy,282,21590.48407321151,538.2466419153234,6277,52.26422648593217,3,9.550968784175254,99.53374256355946,0,62.38863390542876,High,868,2022,9,3,15.5673,0.8653,28.7557,0.7767,15.8071
Bridge,Seattle,8499066,11893746.995743448,3394680.995743448,513,533.3802011855287,20.38020118552868,1.601249610079606,0.3617862887066331,242.60870859783967,43.19672637445476,70.77884862350794,Sunny,288,5454.068225984668,811.3737252872892,2780,54.77594343884714,0,7.290481527717141,52.69523081992388,0,86.2803542498948,High,832,2022,9,3,39.9418,0.7146,3.9727,0.9618,14.6324
Bridge,New York,5672412,7847153.970797212,2174741.970797212,528,524.8617037968393,-3.138296203160735,0.5137835233583802,4.405525741782829,346.2277025417708,14.1260459742706,24.78438600137363,Cloudy,155,36012.075427602875,924.6437536091782,3413,95.98089238782524,3,5.586416999421512,63.70180229385655,1,66.88657995103321,High,880,2022,9,3,38.3389,0.7229,-0.5944,1.006,13.219
Tunnel,Seattle,20877714,21599897.82998165,722183.8299816549,277,362.8859687991384,85.88596879913837,1.3863718482758194,1.283308449479572,168.71273372586091,11.634406131126902,86.85689893159802,Snowy,275,49124.31368141094,449.5301899043928,8750,85.34284801606509,0,2.6442004141660767,87.06321282572367,0,24.900514327792088,Low,228,2022,9,3,3.4591,0.9666,31.0058,0.7633,10.8683
Building,Chicago,14177733,14683132.923405478,505399.9234054778,261,327.87101147770767,66.87101147770767,1.626103034163777,2.9649237387774696,55.43147088527808,36.56029267009246,33.511048978398904,Stormy,293,48453.15752769166,636.7690239261816,3161,87.38196581893088,1,2.108989108634181,96.11248506251876,1,38.32738295126165,Medium,481,2022,9,3,3.5647,0.9656,25.6211,0.796,9.3775
